# URE CONTROL TOOL V3.0.3
# Computation date: 2019/03/27 17:48:12
# Analysed streams: GAL258
# Analysed PRN: all PRN
# Analysed services: E1E5a
# Analysed period: 2019/03/01
# Sampling: 120s
# Analysis centre for input files: grg
# This file gives the orbital errors, the errors due to the clock models and the UREs (WUL and global average (Av))
# BGD / TGD and DCB values are monitored in single frequency mode
# Two types of clock BRDC/SP3 adjustments are used for computation: mean and median (med).
SVID;YYYY/MM/DD;HH:MM:SS;dX(m);dY(m);dZ(m);d3D(m);dR(m);dAC(m);dH_mean(m);dB_mean(m);dBGD_mean(m);AdjBGD-DCB_mean(m);URE_WUL_mean(m);URE_Av_mean(m);dH_med(m);dB_med(m);dBGD_med(m);AdjBGD-DCB_med(m);URE_WUL_med(m);URE_Av_med(m)
E24;2019/03/01;11:56:00;7.1560E-04;-5.2076E-02;7.5629E-02;9.1827E-02;5.2287E-02;7.5487E-02;7.0187E-02;2.1453E-01;0.0000E+00;0.0000E+00;3.5404E-02;2.1098E-02;1.0217E-01;1.8255E-01;0.0000E+00;0.0000E+00;6.7387E-02;5.1655E-02
E25;2019/03/01;11:56:00;-2.6260E-01;-2.1970E-01;8.3258E-02;3.5236E-01;-8.7496E-02;3.4132E-01;-2.6393E-01;2.1453E-01;0.0000E+00;0.0000E+00;2.5204E-01;1.8314E-01;-2.3195E-01;1.8255E-01;0.0000E+00;0.0000E+00;2.2006E-01;1.5227E-01
E26;2019/03/01;11:56:00;-2.5930E-01;4.0875E-02;-9.2644E-02;2.7837E-01;6.7152E-02;2.7015E-01;-1.2174E-01;2.1453E-01;0.0000E+00;0.0000E+00;2.4551E-01;1.9093E-01;-8.9759E-02;1.8255E-01;0.0000E+00;0.0000E+00;2.1353E-01;1.5958E-01
E27;2019/03/01;11:56:00;-4.9097E-02;-6.3141E-02;-6.5966E-02;1.0368E-01;9.0559E-02;5.0477E-02;1.3014E-01;2.1453E-01;0.0000E+00;0.0000E+00;5.2580E-02;4.1578E-02;1.6212E-01;1.8255E-01;0.0000E+00;0.0000E+00;8.4563E-02;7.3340E-02
E30;2019/03/01;11:56:00;-2.0823E-01;-1.7279E-01;-1.1577E-01;2.9431E-01;2.0847E-01;2.0775E-01;1.6936E-01;2.1453E-01;0.0000E+00;0.0000E+00;7.8969E-02;4.4472E-02;2.0135E-01;1.8255E-01;0.0000E+00;0.0000E+00;4.6986E-02;2.6817E-02
E31;2019/03/01;11:56:00;1.9589E-01;6.3240E-02;4.4997E-02;2.1071E-01;8.1108E-02;1.9447E-01;8.0332E-02;2.1453E-01;0.0000E+00;0.0000E+00;4.3030E-02;2.4854E-02;1.1231E-01;1.8255E-01;0.0000E+00;0.0000E+00;7.5012E-02;4.0946E-02
E33;2019/03/01;11:56:00;1.9262E-01;3.0383E-01;-3.2318E-01;4.8359E-01;4.9684E-02;4.8103E-01;-2.0239E-01;2.1453E-01;0.0000E+00;0.0000E+00;3.5455E-01;2.5866E-01;-1.7041E-01;1.8255E-01;0.0000E+00;0.0000E+00;3.2256E-01;2.2772E-01
E36;2019/03/01;11:56:00;-7.1495E-03;5.2143E-01;2.2080E-02;5.2194E-01;-1.3706E-01;5.0362E-01;-3.4775E-02;2.1453E-01;0.0000E+00;0.0000E+00;2.0762E-01;1.1893E-01;-2.7925E-03;1.8255E-01;0.0000E+00;0.0000E+00;2.3960E-01;1.4685E-01
E01;2019/03/01;11:58:00;2.4376E-02;2.2571E-01;4.2573E-02;2.3098E-01;1.7514E-01;1.5059E-01;4.4618E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.5886E-01;1.2908E-01;7.6719E-02;1.8303E-01;0.0000E+00;0.0000E+00;1.2676E-01;9.7456E-02
E02;2019/03/01;11:58:00;-3.4517E-02;2.3712E-02;2.2403E-01;2.2791E-01;-1.0149E-01;2.0407E-01;-1.9306E-01;2.1513E-01;0.0000E+00;0.0000E+00;1.3793E-01;9.6817E-02;-1.6096E-01;1.8303E-01;0.0000E+00;0.0000E+00;1.0583E-01;6.6467E-02
E03;2019/03/01;11:58:00;-8.6171E-02;-1.5732E-02;1.3685E-01;1.6248E-01;8.9149E-02;1.3584E-01;-5.1149E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.6747E-01;1.3991E-01;-1.9048E-02;1.8303E-01;0.0000E+00;0.0000E+00;1.3537E-01;1.0813E-01
E04;2019/03/01;11:58:00;8.0123E-02;6.4566E-02;7.6348E-02;1.2813E-01;2.1508E-02;1.2631E-01;-4.8413E-02;2.1513E-01;0.0000E+00;0.0000E+00;9.6635E-02;7.1413E-02;-1.6312E-02;1.8303E-01;0.0000E+00;0.0000E+00;6.4535E-02;4.0793E-02
E05;2019/03/01;11:58:00;-1.1405E-01;-3.7334E-02;2.4795E-01;2.7546E-01;1.7879E-02;2.7488E-01;-9.2377E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.6907E-01;1.1543E-01;-6.0277E-02;1.8303E-01;0.0000E+00;0.0000E+00;1.3697E-01;8.5414E-02
E07;2019/03/01;11:58:00;-4.6216E-01;1.6875E-01;-2.5899E-02;4.9268E-01;3.5506E-01;3.4157E-01;3.9025E-01;2.1513E-01;0.0000E+00;0.0000E+00;1.1715E-01;5.9943E-02;4.2236E-01;1.8303E-01;0.0000E+00;0.0000E+00;1.4925E-01;8.5202E-02
E08;2019/03/01;11:58:00;-7.5375E-02;1.8589E-01;2.1982E-01;2.9759E-01;6.5634E-02;2.9026E-01;7.9726E-02;2.1513E-01;0.0000E+00;0.0000E+00;7.8184E-02;4.0067E-02;1.1183E-01;1.8303E-01;0.0000E+00;0.0000E+00;1.1028E-01;6.0084E-02
E09;2019/03/01;11:58:00;-8.4661E-02;-3.0561E-02;1.6255E-01;1.8580E-01;-1.1228E-01;1.4804E-01;-1.6401E-01;2.1513E-01;0.0000E+00;0.0000E+00;8.6263E-02;5.6830E-02;-1.3191E-01;1.8303E-01;0.0000E+00;0.0000E+00;5.4163E-02;2.8630E-02
E11;2019/03/01;11:58:00;-1.1215E-01;3.7746E-02;5.4048E-02;1.3009E-01;-7.8258E-02;1.0392E-01;7.6040E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.7486E-01;1.5358E-01;1.0814E-01;1.8303E-01;0.0000E+00;0.0000E+00;2.0696E-01;1.8558E-01
E12;2019/03/01;11:58:00;4.8520E-01;-7.0793E-02;-6.4819E-01;8.1276E-01;1.0093E-01;8.0647E-01;1.6491E-01;2.1513E-01;0.0000E+00;0.0000E+00;2.4020E-01;1.2216E-01;1.9701E-01;1.8303E-01;0.0000E+00;0.0000E+00;2.7230E-01;1.4202E-01
E13;2019/03/01;11:58:00;-2.9565E-01;3.5936E-02;-4.3028E-02;3.0092E-01;1.2168E-01;2.7522E-01;1.5323E-01;2.1513E-01;0.0000E+00;0.0000E+00;9.3695E-02;4.8612E-02;1.8534E-01;1.8303E-01;0.0000E+00;0.0000E+00;1.2580E-01;7.4488E-02
E15;2019/03/01;11:58:00;-3.8062E-02;1.3487E-02;-8.7000E-02;9.5914E-02;-7.5699E-03;9.5615E-02;-8.6799E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.0001E-01;8.0289E-02;-5.4699E-02;1.8303E-01;0.0000E+00;0.0000E+00;6.7906E-02;4.8807E-02
E19;2019/03/01;11:58:00;2.0591E-01;1.7695E-01;-4.9807E-02;2.7602E-01;3.8997E-02;2.7325E-01;-6.8583E-02;2.1513E-01;0.0000E+00;0.0000E+00;1.6554E-01;1.1249E-01;-3.6483E-02;1.8303E-01;0.0000E+00;0.0000E+00;1.3344E-01;8.2578E-02
E21;2019/03/01;11:58:00;-3.0959E-02;-2.0276E-01;-1.3556E-01;2.4586E-01;-1.5543E-02;2.4536E-01;-2.7755E-02;2.1513E-01;0.0000E+00;0.0000E+00;6.5439E-02;3.3734E-02;4.3456E-03;1.8303E-01;0.0000E+00;0.0000E+00;7.2386E-02;3.6986E-02
E24;2019/03/01;11:58:00;4.1229E-03;-4.7617E-02;7.5455E-02;8.9319E-02;5.4841E-02;7.0501E-02;7.0267E-02;2.1513E-01;0.0000E+00;0.0000E+00;3.1915E-02;1.8652E-02;1.0237E-01;1.8303E-01;0.0000E+00;0.0000E+00;6.4015E-02;4.9263E-02
E25;2019/03/01;11:58:00;-2.6427E-01;-2.1633E-01;8.2179E-02;3.5127E-01;-8.9483E-02;3.3968E-01;-2.6635E-01;2.1513E-01;0.0000E+00;0.0000E+00;2.5216E-01;1.8355E-01;-2.3425E-01;1.8303E-01;0.0000E+00;0.0000E+00;2.2006E-01;1.5254E-01
E26;2019/03/01;11:58:00;-2.6226E-01;3.6514E-02;-9.2218E-02;2.8039E-01;6.8267E-02;2.7195E-01;-1.2217E-01;2.1513E-01;0.0000E+00;0.0000E+00;2.4741E-01;1.9247E-01;-9.0065E-02;1.8303E-01;0.0000E+00;0.0000E+00;2.1531E-01;1.6100E-01
E27;2019/03/01;11:58:00;-4.9894E-02;-6.0785E-02;-6.3842E-02;1.0129E-01;8.9326E-02;4.7760E-02;1.3097E-01;2.1513E-01;0.0000E+00;0.0000E+00;5.4032E-02;4.3549E-02;1.6307E-01;1.8303E-01;0.0000E+00;0.0000E+00;8.6133E-02;7.5466E-02
E30;2019/03/01;11:58:00;-2.0894E-01;-1.7140E-01;-1.1392E-01;2.9328E-01;2.0533E-01;2.0941E-01;1.6919E-01;2.1513E-01;0.0000E+00;0.0000E+00;7.6435E-02;4.2304E-02;2.0129E-01;1.8303E-01;0.0000E+00;0.0000E+00;4.5895E-02;2.6782E-02
E31;2019/03/01;11:58:00;1.9553E-01;6.8516E-02;4.2468E-02;2.1149E-01;8.1593E-02;1.9512E-01;8.2076E-02;2.1513E-01;0.0000E+00;0.0000E+00;4.4439E-02;2.4997E-02;1.1418E-01;1.8303E-01;0.0000E+00;0.0000E+00;7.6540E-02;4.2104E-02
E33;2019/03/01;11:58:00;1.9034E-01;3.0736E-01;-3.2083E-01;4.8335E-01;4.9008E-02;4.8086E-01;-2.0418E-01;2.1513E-01;0.0000E+00;0.0000E+00;3.5564E-01;2.5975E-01;-1.7208E-01;1.8303E-01;0.0000E+00;0.0000E+00;3.2354E-01;2.2868E-01
E36;2019/03/01;11:58:00;-2.3601E-03;5.2565E-01;2.9656E-02;5.2649E-01;-1.3675E-01;5.0842E-01;-3.6446E-02;2.1513E-01;0.0000E+00;0.0000E+00;2.0668E-01;1.1761E-01;-4.3456E-03;1.8303E-01;0.0000E+00;0.0000E+00;2.3878E-01;1.4546E-01
E01;2019/03/01;12:00:00;2.7499E-02;2.2704E-01;4.2586E-02;2.3263E-01;1.7451E-01;1.5383E-01;4.7668E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.5589E-01;1.2552E-01;7.9884E-02;1.8352E-01;0.0000E+00;0.0000E+00;1.2367E-01;9.3836E-02
E02;2019/03/01;12:00:00;-4.0256E-02;2.6520E-02;2.2914E-01;2.3415E-01;-1.0579E-01;2.0889E-01;-1.9363E-01;2.1574E-01;0.0000E+00;0.0000E+00;1.3535E-01;9.3479E-02;-1.6141E-01;1.8352E-01;0.0000E+00;0.0000E+00;1.0313E-01;6.3276E-02
E03;2019/03/01;12:00:00;-8.5691E-02;-2.0533E-02;1.3664E-01;1.6259E-01;9.0370E-02;1.3516E-01;-5.2640E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.7001E-01;1.4257E-01;-2.0424E-02;1.8352E-01;0.0000E+00;0.0000E+00;1.3779E-01;1.1066E-01
E04;2019/03/01;12:00:00;8.4894E-02;6.8687E-02;7.6832E-02;1.3352E-01;2.4340E-02;1.3128E-01;-4.9335E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.0139E-01;7.5168E-02;-1.7118E-02;1.8352E-01;0.0000E+00;0.0000E+00;6.9177E-02;4.4350E-02
E05;2019/03/01;12:00:00;-1.1497E-01;-4.3091E-02;2.4885E-01;2.7749E-01;1.4797E-02;2.7709E-01;-9.2578E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.6673E-01;1.1283E-01;-6.0362E-02;1.8352E-01;0.0000E+00;0.0000E+00;1.3452E-01;8.2857E-02
E07;2019/03/01;12:00:00;-4.6170E-01;1.6982E-01;-2.2624E-02;4.9246E-01;3.5376E-01;3.4259E-01;3.9464E-01;2.1574E-01;0.0000E+00;0.0000E+00;1.2302E-01;6.4042E-02;4.2685E-01;1.8352E-01;0.0000E+00;0.0000E+00;1.5524E-01;9.0274E-02
E08;2019/03/01;12:00:00;-6.6144E-02;1.8543E-01;2.2000E-01;2.9523E-01;6.3611E-02;2.8830E-01;8.1447E-02;2.1574E-01;0.0000E+00;0.0000E+00;8.1456E-02;4.1391E-02;1.1366E-01;1.8352E-01;0.0000E+00;0.0000E+00;1.1367E-01;6.2992E-02
E09;2019/03/01;12:00:00;-8.4944E-02;-3.2817E-02;1.6073E-01;1.8474E-01;-1.1487E-01;1.4468E-01;-1.6489E-01;2.1574E-01;0.0000E+00;0.0000E+00;8.3879E-02;5.5105E-02;-1.3267E-01;1.8352E-01;0.0000E+00;0.0000E+00;5.1663E-02;2.7015E-02
E11;2019/03/01;12:00:00;-1.0558E-01;4.1348E-02;6.3134E-02;1.2978E-01;-7.7825E-02;1.0385E-01;7.4778E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.7316E-01;1.5190E-01;1.0699E-01;1.8352E-01;0.0000E+00;0.0000E+00;2.0538E-01;1.8401E-01
E12;2019/03/01;12:00:00;4.9155E-01;-6.6962E-02;-6.5118E-01;8.1862E-01;9.8744E-02;8.1265E-01;1.6259E-01;2.1574E-01;0.0000E+00;0.0000E+00;2.4134E-01;1.2274E-01;1.9480E-01;1.8352E-01;0.0000E+00;0.0000E+00;2.7356E-01;1.4255E-01
E13;2019/03/01;12:00:00;-2.9826E-01;4.6542E-02;-4.1883E-02;3.0476E-01;1.1896E-01;2.8058E-01;1.5508E-01;2.1574E-01;0.0000E+00;0.0000E+00;9.9347E-02;5.2301E-02;1.8730E-01;1.8352E-01;0.0000E+00;0.0000E+00;1.3156E-01;7.8912E-02
E15;2019/03/01;12:00:00;-3.6543E-02;1.8063E-02;-8.7034E-02;9.6107E-02;-1.1290E-02;9.5442E-02;-8.6873E-02;2.1574E-01;0.0000E+00;0.0000E+00;9.6410E-02;7.6744E-02;-5.4656E-02;1.8352E-01;0.0000E+00;0.0000E+00;6.4194E-02;4.5227E-02
E19;2019/03/01;12:00:00;2.0486E-01;1.8618E-01;-5.2448E-02;2.8174E-01;4.3248E-02;2.7841E-01;-6.9513E-02;2.1574E-01;0.0000E+00;0.0000E+00;1.7174E-01;1.1756E-01;-3.7296E-02;1.8352E-01;0.0000E+00;0.0000E+00;1.3952E-01;8.7395E-02
E21;2019/03/01;12:00:00;-2.9044E-02;-2.0734E-01;-1.3361E-01;2.4836E-01;-1.7914E-02;2.4772E-01;-2.6315E-02;2.1574E-01;0.0000E+00;0.0000E+00;6.2190E-02;3.2819E-02;5.9016E-03;1.8352E-01;0.0000E+00;0.0000E+00;7.6764E-02;3.9429E-02
E24;2019/03/01;12:00:00;7.9243E-03;-4.2703E-02;7.5290E-02;8.6919E-02;5.7694E-02;6.5009E-02;7.0355E-02;2.1574E-01;0.0000E+00;0.0000E+00;2.8032E-02;1.5949E-02;1.0257E-01;1.8352E-01;0.0000E+00;0.0000E+00;6.0249E-02;4.6576E-02
E25;2019/03/01;12:00:00;-2.6600E-01;-2.1226E-01;8.1275E-02;3.4988E-01;-9.1759E-02;3.3764E-01;-2.6877E-01;2.1574E-01;0.0000E+00;0.0000E+00;2.5192E-01;1.8366E-01;-2.3655E-01;1.8352E-01;0.0000E+00;0.0000E+00;2.1970E-01;1.5253E-01
E26;2019/03/01;12:00:00;-2.6584E-01;3.2201E-02;-9.1942E-02;2.8313E-01;6.9737E-02;2.7441E-01;-1.2259E-01;2.1574E-01;0.0000E+00;0.0000E+00;2.4980E-01;1.9437E-01;-9.0376E-02;1.8352E-01;0.0000E+00;0.0000E+00;2.1759E-01;1.6278E-01
E27;2019/03/01;12:00:00;-5.0841E-02;-5.8990E-02;-6.1570E-02;9.9275E-02;8.8089E-02;4.5780E-02;1.3181E-01;2.1574E-01;0.0000E+00;0.0000E+00;5.5652E-02;4.5552E-02;1.6402E-01;1.8352E-01;0.0000E+00;0.0000E+00;8.7869E-02;7.7611E-02
E30;2019/03/01;12:00:00;-2.1023E-01;-1.7040E-01;-1.1207E-01;2.9290E-01;2.0247E-01;2.1165E-01;1.6902E-01;2.1574E-01;0.0000E+00;0.0000E+00;7.4300E-02;4.0487E-02;2.0123E-01;1.8352E-01;0.0000E+00;0.0000E+00;4.9112E-02;2.7141E-02
E31;2019/03/01;12:00:00;1.9545E-01;7.4165E-02;3.9809E-02;2.1281E-01;8.2351E-02;1.9623E-01;8.3819E-02;2.1574E-01;0.0000E+00;0.0000E+00;4.5681E-02;2.5231E-02;1.1604E-01;1.8352E-01;0.0000E+00;0.0000E+00;7.7898E-02;4.3089E-02
E33;2019/03/01;12:00:00;1.8747E-01;3.1038E-01;-3.1842E-01;4.8256E-01;4.8032E-02;4.8017E-01;-2.0595E-01;2.1574E-01;0.0000E+00;0.0000E+00;3.5631E-01;2.6052E-01;-1.7374E-01;1.8352E-01;0.0000E+00;0.0000E+00;3.2409E-01;2.2933E-01
E36;2019/03/01;12:00:00;3.0341E-03;5.2985E-01;3.7470E-02;5.3119E-01;-1.3624E-01;5.1342E-01;-3.8118E-02;2.1574E-01;0.0000E+00;0.0000E+00;2.0559E-01;1.1616E-01;-5.9016E-03;1.8352E-01;0.0000E+00;0.0000E+00;2.3780E-01;1.4391E-01
E01;2019/03/01;12:02:00;2.5313E-02;2.3086E-01;4.2794E-02;2.3616E-01;1.7884E-01;1.5423E-01;4.9715E-02;2.1629E-01;0.0000E+00;0.0000E+00;1.5815E-01;1.2771E-01;8.2336E-02;1.8367E-01;0.0000E+00;0.0000E+00;1.2553E-01;9.5611E-02
E02;2019/03/01;12:02:00;-4.0631E-02;2.7183E-02;2.3421E-01;2.3926E-01;-1.0529E-01;2.1484E-01;-1.9273E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.3621E-01;9.3301E-02;-1.6011E-01;1.8367E-01;0.0000E+00;0.0000E+00;1.0359E-01;6.2861E-02
E03;2019/03/01;12:02:00;-8.5722E-02;-1.9949E-02;1.3703E-01;1.6286E-01;8.9211E-02;1.3626E-01;-5.3118E-02;2.1629E-01;0.0000E+00;0.0000E+00;1.6959E-01;1.4193E-01;-2.0498E-02;1.8367E-01;0.0000E+00;0.0000E+00;1.3697E-01;1.0963E-01
E04;2019/03/01;12:02:00;9.3873E-02;6.9226E-02;7.6809E-02;1.3966E-01;2.6879E-02;1.3705E-01;-5.0196E-02;2.1629E-01;0.0000E+00;0.0000E+00;1.0598E-01;7.8606E-02;-1.7576E-02;1.8367E-01;0.0000E+00;0.0000E+00;7.3355E-02;4.7365E-02
E05;2019/03/01;12:02:00;-1.2785E-01;-3.0012E-02;2.4466E-01;2.7767E-01;-2.7721E-03;2.7766E-01;-1.1469E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.7181E-01;1.1744E-01;-8.2065E-02;1.8367E-01;0.0000E+00;0.0000E+00;1.3919E-01;8.6907E-02
E07;2019/03/01;12:02:00;-4.6665E-01;1.7049E-01;-1.9150E-02;4.9719E-01;3.5760E-01;3.4543E-01;4.0198E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.2723E-01;6.6930E-02;4.3460E-01;1.8367E-01;0.0000E+00;0.0000E+00;1.5985E-01;9.3939E-02
E08;2019/03/01;12:02:00;-6.0937E-02;1.8835E-01;2.2051E-01;2.9634E-01;6.1478E-02;2.8989E-01;8.1867E-02;2.1629E-01;0.0000E+00;0.0000E+00;8.4303E-02;4.2775E-02;1.1449E-01;1.8367E-01;0.0000E+00;0.0000E+00;1.1692E-01;6.5499E-02
E09;2019/03/01;12:02:00;-4.4229E-02;4.7383E-02;1.8964E-01;2.0041E-01;-5.4684E-02;1.9280E-01;-1.3196E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.2010E-01;8.1970E-02;-9.9343E-02;1.8367E-01;0.0000E+00;0.0000E+00;8.7478E-02;5.1793E-02
E11;2019/03/01;12:02:00;-1.0215E-01;4.9436E-02;7.1724E-02;1.3425E-01;-7.6248E-02;1.1050E-01;7.4833E-02;2.1629E-01;0.0000E+00;0.0000E+00;1.7311E-01;1.5049E-01;1.0745E-01;1.8367E-01;0.0000E+00;0.0000E+00;2.0573E-01;1.8299E-01
E12;2019/03/01;12:02:00;4.9916E-01;-5.7382E-02;-6.5396E-01;8.2469E-01;1.0234E-01;8.1831E-01;1.6211E-01;2.1629E-01;0.0000E+00;0.0000E+00;2.3857E-01;1.2126E-01;1.9473E-01;1.8367E-01;0.0000E+00;0.0000E+00;2.7119E-01;1.4064E-01
E13;2019/03/01;12:02:00;-2.9764E-01;5.2472E-02;-4.0163E-02;3.0489E-01;1.1716E-01;2.8148E-01;1.5677E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.0299E-01;5.4946E-02;1.8939E-01;1.8367E-01;0.0000E+00;0.0000E+00;1.3561E-01;8.2421E-02
E15;2019/03/01;12:02:00;-3.6129E-02;1.6924E-02;-8.6733E-02;9.5469E-02;-9.2146E-03;9.5024E-02;-8.7144E-02;2.1629E-01;0.0000E+00;0.0000E+00;9.8618E-02;7.9019E-02;-5.4523E-02;1.8367E-01;0.0000E+00;0.0000E+00;6.5997E-02;4.7053E-02
E19;2019/03/01;12:02:00;2.0376E-01;1.9001E-01;-5.5587E-02;2.8410E-01;4.5409E-02;2.8045E-01;-7.0509E-02;2.1629E-01;0.0000E+00;0.0000E+00;1.7528E-01;1.2061E-01;-3.7888E-02;1.8367E-01;0.0000E+00;0.0000E+00;1.4266E-01;8.9988E-02
E21;2019/03/01;12:02:00;-2.9069E-02;-2.0639E-01;-1.3176E-01;2.4658E-01;-1.6232E-02;2.4605E-01;-2.6305E-02;2.1629E-01;0.0000E+00;0.0000E+00;6.3464E-02;3.3090E-02;6.3156E-03;1.8367E-01;0.0000E+00;0.0000E+00;7.5176E-02;3.8528E-02
E24;2019/03/01;12:02:00;9.9787E-02;1.2058E-03;6.4831E-02;1.1900E-01;1.1044E-01;4.4316E-02;1.1113E-01;2.1629E-01;0.0000E+00;0.0000E+00;1.2841E-02;6.2212E-03;1.4376E-01;1.8367E-01;0.0000E+00;0.0000E+00;4.5462E-02;3.5591E-02
E25;2019/03/01;12:02:00;-2.6571E-01;-2.1351E-01;8.0913E-02;3.5033E-01;-8.9855E-02;3.3861E-01;-2.6926E-01;2.1629E-01;0.0000E+00;0.0000E+00;2.5448E-01;1.8599E-01;-2.3664E-01;1.8367E-01;0.0000E+00;0.0000E+00;2.2186E-01;1.5445E-01
E26;2019/03/01;12:02:00;-2.6611E-01;1.0255E-01;-9.8011E-02;3.0156E-01;7.8215E-02;2.9124E-01;-1.4222E-01;2.1629E-01;0.0000E+00;0.0000E+00;2.8133E-01;2.2228E-01;-1.0959E-01;1.8367E-01;0.0000E+00;0.0000E+00;2.4871E-01;1.9019E-01
E27;2019/03/01;12:02:00;-8.3430E-02;5.6878E-02;-1.0282E-02;1.0150E-01;4.7182E-02;8.9863E-02;9.0294E-02;2.1629E-01;0.0000E+00;0.0000E+00;6.3582E-02;4.5368E-02;1.2291E-01;1.8367E-01;0.0000E+00;0.0000E+00;9.6203E-02;7.7368E-02
E30;2019/03/01;12:02:00;-2.0624E-01;-1.6745E-01;-1.1077E-01;2.8782E-01;1.9860E-01;2.0832E-01;1.7057E-01;2.1629E-01;0.0000E+00;0.0000E+00;6.8248E-02;3.6361E-02;2.0319E-01;1.8367E-01;0.0000E+00;0.0000E+00;5.4136E-02;2.7772E-02
E31;2019/03/01;12:02:00;1.8979E-01;7.8056E-02;3.7594E-02;2.0863E-01;8.2314E-02;1.9170E-01;8.5411E-02;2.1629E-01;0.0000E+00;0.0000E+00;4.6334E-02;2.4896E-02;1.1803E-01;1.8367E-01;0.0000E+00;0.0000E+00;7.8955E-02;4.4436E-02
E33;2019/03/01;12:02:00;1.8929E-01;3.1631E-01;-3.1562E-01;4.8529E-01;4.8892E-02;4.8282E-01;-2.0763E-01;2.1629E-01;0.0000E+00;0.0000E+00;3.5939E-01;2.6305E-01;-1.7501E-01;1.8367E-01;0.0000E+00;0.0000E+00;3.2677E-01;2.3146E-01
E36;2019/03/01;12:02:00;2.7516E-03;5.3522E-01;4.4966E-02;5.3712E-01;-1.3853E-01;5.1894E-01;-3.8936E-02;2.1629E-01;0.0000E+00;0.0000E+00;2.0820E-01;1.1775E-01;-6.3156E-03;1.8367E-01;0.0000E+00;0.0000E+00;2.4082E-01;1.4587E-01
E01;2019/03/01;12:04:00;-6.9136E-03;1.7432E-01;9.0929E-02;1.9673E-01;1.6417E-01;1.0841E-01;1.9659E-02;2.1500E-01;0.0000E+00;0.0000E+00;1.6401E-01;1.4248E-01;4.6454E-02;1.8821E-01;0.0000E+00;0.0000E+00;1.3721E-01;1.1584E-01
E02;2019/03/01;12:04:00;-4.1471E-02;2.8360E-02;2.3950E-01;2.4471E-01;-1.0538E-01;2.2086E-01;-1.8999E-01;2.1500E-01;0.0000E+00;0.0000E+00;1.3468E-01;9.0838E-02;-1.6319E-01;1.8821E-01;0.0000E+00;0.0000E+00;1.0789E-01;6.5896E-02
E03;2019/03/01;12:04:00;-8.5791E-02;-1.9896E-02;1.3744E-01;1.6323E-01;8.8286E-02;1.3730E-01;-5.1766E-02;2.1500E-01;0.0000E+00;0.0000E+00;1.6756E-01;1.3970E-01;-2.4971E-02;1.8821E-01;0.0000E+00;0.0000E+00;1.4077E-01;1.1317E-01
E04;2019/03/01;12:04:00;-4.0718E-03;1.0770E-01;6.4894E-02;1.2581E-01;1.9504E-02;1.2429E-01;-4.8654E-02;2.1500E-01;0.0000E+00;0.0000E+00;9.4484E-02;6.9670E-02;-2.1859E-02;1.8821E-01;0.0000E+00;0.0000E+00;6.7688E-02;4.4006E-02
E05;2019/03/01;12:04:00;-1.2532E-01;-3.0705E-02;2.4469E-01;2.7663E-01;-3.6283E-03;2.7660E-01;-1.1440E-01;2.1500E-01;0.0000E+00;0.0000E+00;1.7046E-01;1.1633E-01;-8.7609E-02;1.8821E-01;0.0000E+00;0.0000E+00;1.4367E-01;9.1167E-02
E07;2019/03/01;12:04:00;-4.3054E-01;1.4473E-01;-7.8092E-02;4.6088E-01;3.2289E-01;3.2887E-01;3.8303E-01;2.1500E-01;0.0000E+00;0.0000E+00;1.3860E-01;7.7811E-02;4.0983E-01;1.8821E-01;0.0000E+00;0.0000E+00;1.6539E-01;1.0140E-01
E08;2019/03/01;12:04:00;-1.2441E-01;1.2907E-01;1.4556E-01;2.3092E-01;7.1816E-02;2.1947E-01;5.7127E-02;2.1500E-01;0.0000E+00;0.0000E+00;6.0295E-02;3.1122E-02;8.3922E-02;1.8821E-01;0.0000E+00;0.0000E+00;6.1087E-02;3.1030E-02
E09;2019/03/01;12:04:00;-3.8985E-02;4.6086E-02;1.8747E-01;1.9695E-01;-5.2193E-02;1.8991E-01;-1.3071E-01;2.1500E-01;0.0000E+00;0.0000E+00;1.2065E-01;8.3002E-02;-1.0391E-01;1.8821E-01;0.0000E+00;0.0000E+00;9.3858E-02;5.7909E-02
E11;2019/03/01;12:04:00;-5.7115E-02;7.6536E-02;8.9211E-02;1.3068E-01;-4.5540E-02;1.2249E-01;1.4479E-01;2.1500E-01;0.0000E+00;0.0000E+00;2.1567E-01;1.9023E-01;1.7159E-01;1.8821E-01;0.0000E+00;0.0000E+00;2.4246E-01;2.1694E-01
